"","segment_id","annotated_genes","seqnames","start","end","width","strand","average_shap_value","reliability_shap_value","shap_variance","z_score","avg_meth_R","avg_meth_S","diff","direction","mean_coef","avg_depth","dist_to_TSS","baseMean","log2FoldChange","lfcSE","pvalue","padj","type","description","gene_members","gene_dist.to.feature","gene_feature.name","cgi_members","reg_members"
"195","chr2:33029305-33029402","LTBP1","chr2",33029305,33029402,98,"*",7.36439653269973e-05,0.000708041145199174,5.37001493437251e-07,2.2837750416622,0.2375,0.935,-0.6975,"U",-0.000611003474235666,24.745,82352,2615.38000313489,-5.58194152363727,0.67405151822762,9.16276019787433e-18,6.93013776122601e-16,"protein_coding","latent transforming growth factor beta binding protein 1 [Source:HGNC Symbol;Acc:HGNC:6714]","intron",82354,"XM_011532853.3","",""
"196","chr21:29235768-29236224","BACH1","chr21",29235768,29236224,457,"*",-2.28729982300392e-06,0.00070743933130346,5.13087488890292e-07,2.28123007681548,0.0525,0.8575,-0.805,"U",-0.0006132158835698,19.80875,41621,1297.04015006964,-1.40528330315806,0.232976159250488,3.77461451018082e-11,1.20281827660463e-09,"protein_coding","BTB domain and CNC homolog 1 [Source:HGNC Symbol;Acc:HGNC:935]","intron",42276,"NR_027072.2","","enhD"
"197","chr3:87216682-87218001","CHMP2B","chr3",87216682,87218001,1320,"*",5.82395221746944e-05,0.000707299004803929,5.10873377729091e-07,2.28063666079283,0.0625,0.8575,-0.795,"U",-0.000614040760115882,13.03375,-9270,663.105684933471,-1.28710379948952,0.285614233205273,1.07768748605718e-07,1.93959029887401e-06,"protein_coding","charged multivesicular body protein 2B [Source:HGNC Symbol;Acc:HGNC:24537]","",8277,"NR_039958.1","",""
"198","chr17:56689274-56691124","NOG","chr17",56689274,56691124,1851,"*",6.93285449316526e-05,0.000707276107467975,5.13711418486259e-07,2.28053983199659,0.175,0.89,-0.715,"U",-0.000615047624337351,4.02375,95575,16.3844608732647,-5.71507851737101,0.639431295406291,3.09991291675639e-20,3.09872823666081e-18,"protein_coding","noggin [Source:HGNC Symbol;Acc:HGNC:7866]","",95577,"NM_005450.6","","enhD"
"199","chr10:79270051-79271308","PPIF","chr10",79270051,79271308,1258,"*",-1.45698398733302e-05,0.000707203844562011,5.13112508818412e-07,2.28023424490944,0.06,0.89,-0.83,"U",-0.000614176822252708,2.875,-76161,NA,NA,NA,NA,NA,NA,NA,"intron",27140,"XM_011539979.2","","enhD"
"200","chr7:41905740-41907281","INHBA","chr7",41905740,41907281,1542,"*",-1.72487171948404e-05,0.000706867657638084,5.09624664125565e-07,2.27881256968822,0.015,0.9125,-0.8975,"U",-0.000612650035286818,3.605,-199906,NA,NA,NA,NA,NA,NA,NA,"",26310,"XR_007060294.1","",""
"201","chr15:66706519-66706713","SMAD3","chr15",66706519,66706713,195,"*",4.38387513363626e-05,0.000705662634765949,5.15851368984697e-07,2.27371674044448,0.0625,0.905,-0.8425,"U",-0.000613006787417445,21.16125,-357050,1774.76972154045,-1.27986834218319,0.451818053302554,0.00010127918134867,0.000882291905796751,"protein_coding","SMAD family member 3 [Source:HGNC Symbol;Acc:HGNC:6769]","exon,intron",2429,"XM_011521561.3","","enhD"
"202","chr21:29253176-29255109","BACH1","chr21",29253176,29255109,1934,"*",1.06040031063609e-06,0.000704040751635434,4.99190571606168e-07,2.2668580826733,0.0175,0.885,-0.8675,"U",-0.000617711571712972,21.4075,59029,1297.04015006964,-1.40528330315806,0.232976159250488,3.77461451018082e-11,1.20281827660463e-09,"protein_coding","BTB domain and CNC homolog 1 [Source:HGNC Symbol;Acc:HGNC:935]","intron",32972,"XR_007067841.1","",""
"203","chr2:33347150-33347322","LTBP1","chr2",33347150,33347322,173,"*",5.52371876259717e-05,0.000703125665237629,5.2853793760064e-07,2.26298834365479,0.3275,0.95,-0.6225,"U",-0.000605028716479531,20.795,400197,2615.38000313489,-5.58194152363727,0.67405151822762,9.16276019787433e-18,6.93013776122601e-16,"protein_coding","latent transforming growth factor beta binding protein 1 [Source:HGNC Symbol;Acc:HGNC:6714]","intron",-71194,"NR_039628.1","",""
"204","chr16:82826418-82828340","HSBP1","chr16",82826418,82828340,1923,"*",6.38243820771811e-05,0.000702579716486542,4.98520803984806e-07,2.26067962265397,0.0325,0.875,-0.8425,"U",-0.00061258833880238,2.015,-890971,NA,NA,NA,NA,NA,NA,NA,"exon,intron",53101,"NR_110938.1","",""
"205","chr2:33031688-33032436","LTBP1","chr2",33031688,33032436,749,"*",5.7924372073234e-05,0.000699864712569866,4.94341046614687e-07,2.24919834982885,0.27,0.935,-0.665,"U",-0.000609855754378008,21.19125,84735,2615.38000313489,-5.58194152363727,0.67405151822762,9.16276019787433e-18,6.93013776122601e-16,"protein_coding","latent transforming growth factor beta binding protein 1 [Source:HGNC Symbol;Acc:HGNC:6714]","intron",84737,"XM_011532853.3","",""
"206","chr6:10382210-10382294","TFAP2A","chr6",10382210,10382294,85,"*",1.30452328929972e-05,0.000697765042256814,5.02425857158099e-07,2.24031921431127,0.06,0.875,-0.815,"U",-0.000604699123972637,14.2375,37365,241.903748957881,-7.38647929537235,0.445652846728113,7.26630559174996e-63,9.50311666307699e-60,"protein_coding","transcription factor AP-2 alpha [Source:HGNC Symbol;Acc:HGNC:11742]","",14375,"XR_007059911.1","shores","enhD"
"207","chr21:35240646-35242464","CBR1","chr21",35240646,35242464,1819,"*",5.39472919027867e-05,0.000696488737258599,4.95560557032768e-07,2.23492194552556,0.1,0.92,-0.82,"U",-0.000611301806976739,3.15125,-827477,NA,NA,NA,NA,NA,NA,NA,"",-13472,"XR_007067854.1","",""
"208","chr2:226825658-226826340","IRS1","chr2",226825658,226826340,683,"*",4.23115877445108e-05,0.000695162759297222,4.93367680980724e-07,2.2293146185375,0.06,0.9375,-0.8775,"U",-0.000605246091947866,4.01,-25838,1156.94792676367,-2.87141932644889,0.38747644038599,1.77455467965806e-14,9.36129786304324e-13,"protein_coding","insulin receptor substrate 1 [Source:HGNC Symbol;Acc:HGNC:6125]","intron",-9714,"XM_047446006.1","",""
"209","chr12:45310748-45311540","ANO6","chr12",45310748,45311540,793,"*",6.20988377480981e-05,0.000694322465343257,5.16183706774874e-07,2.2257611635758,0.14,0.8675,-0.7275,"U",-0.000596218369147169,25.06375,94761,NA,NA,NA,NA,NA,NA,NA,"intron",18060,"NM_001410973.1","",""
"210","chr4:68521368-68523354","UGT2B17","chr4",68521368,68523354,1987,"*",0.000113173342955504,0.000693864673385597,5.5219464903764e-07,2.22382524210962,0.175,0,0.175,"M",0.000587541587327107,5.99,53059,NA,NA,NA,NA,NA,NA,NA,"",52969,"NM_001077.4","",""
"211","chr2:33389486-33389703","LTBP1","chr2",33389486,33389703,218,"*",4.68089654599982e-05,0.000692989677399369,5.01046483690914e-07,2.22012503837251,0.1575,0.95,-0.7925,"U",-0.000600903135252691,21.01125,442533,2615.38000313489,-5.58194152363727,0.67405151822762,9.16276019787433e-18,6.93013776122601e-16,"protein_coding","latent transforming growth factor beta binding protein 1 [Source:HGNC Symbol;Acc:HGNC:6714]","intron",-28813,"NR_039628.1","",""
"212","chr21:29197223-29197683","BACH1","chr21",29197223,29197683,461,"*",9.14397735036395e-06,0.000692539979413781,4.89322540774846e-07,2.21822334488702,0.0725,0.8475,-0.775,"U",-0.00060125381614369,18.48,3076,1297.04015006964,-1.40528330315806,0.232976159250488,3.77461451018082e-11,1.20281827660463e-09,"protein_coding","BTB domain and CNC homolog 1 [Source:HGNC Symbol;Acc:HGNC:935]","intron",3731,"NR_027072.2","",""
"213","chr7:41761099-41762533","INHBA","chr7",41761099,41762533,1435,"*",7.78368624813808e-05,0.000691162849969052,4.80765804304025e-07,2.21239970729544,0.125,0.9725,-0.8475,"U",-0.000607635251939374,4.12375,-55265,NA,NA,NA,NA,NA,NA,NA,"intron",-55694,"XM_017012174.2","",""
"214","chr7:41832115-41833972","INHBA","chr7",41832115,41833972,1858,"*",2.05350867398731e-06,0.000689966363048065,4.83553282185291e-07,2.20733997508395,0.07,0.93,-0.86,"U",-0.000600415811582814,4.43375,-126281,NA,NA,NA,NA,NA,NA,NA,"",99619,"XR_007060294.1","","enhD"
"215","chr20:431701-431813","RBCK1","chr20",431701,431813,113,"*",2.60786375230301e-05,0.000689774045465883,4.93072352071452e-07,2.20652669794039,0.245,0.87,-0.625,"U",-0.000594629870002921,19.995,24203,NA,NA,NA,NA,NA,NA,NA,"exon",23404,"NR_136659.2","","enhD"
"216","chr16:83503004-83504904","HSBP1","chr16",83503004,83504904,1901,"*",1.41387443682438e-05,0.000689507439244222,4.91112615161343e-07,2.20539926723985,0.0225,0.9,-0.8775,"U",-0.000596342238837356,2,-214407,NA,NA,NA,NA,NA,NA,NA,"intron",-3442,"NR_036147.1","",""
"217","chr2:33414398-33414449","LTBP1","chr2",33414398,33414449,52,"*",3.00878005286979e-05,0.000688051367533507,4.87695132530158e-07,2.19924179672536,0.09,0.865,-0.775,"U",-0.000598367624534534,10.30875,467445,2615.38000313489,-5.58194152363727,0.67405151822762,9.16276019787433e-18,6.93013776122601e-16,"protein_coding","latent transforming growth factor beta binding protein 1 [Source:HGNC Symbol;Acc:HGNC:6714]","",-4067,"NR_039628.1","",""
"218","chr21:29232251-29232486","BACH1","chr21",29232251,29232486,236,"*",1.33914314207198e-06,0.000687247297081014,4.87741497430112e-07,2.19584152456407,0.0825,0.925,-0.8425,"U",-0.000594521559449385,22.17125,38104,1297.04015006964,-1.40528330315806,0.232976159250488,3.77461451018082e-11,1.20281827660463e-09,"protein_coding","BTB domain and CNC homolog 1 [Source:HGNC Symbol;Acc:HGNC:935]","intron",38759,"NR_027072.2","",""
"219","chr21:29237908-29238640","BACH1","chr21",29237908,29238640,733,"*",-2.4573526164091e-05,0.000686863859178716,4.76302481938522e-07,2.19422003328712,0.0925,0.8225,-0.73,"U",-0.000597976296213099,18.8075,43761,1297.04015006964,-1.40528330315806,0.232976159250488,3.77461451018082e-11,1.20281827660463e-09,"protein_coding","BTB domain and CNC homolog 1 [Source:HGNC Symbol;Acc:HGNC:935]","intron",44416,"NR_027072.2","","enhD"
"220","chr16:83716240-83716725","HSBP1","chr16",83716240,83716725,486,"*",7.53079954997364e-05,0.000686770074847965,4.76217089351745e-07,2.19382343588943,0.055,0.855,-0.8,"U",-0.00059826838575154,16.055,-2586,NA,NA,NA,NA,NA,NA,NA,"intron",-8406,"XR_001752385.3","",""
"221","chr2:33165042-33165733","LTBP1","chr2",33165042,33165733,692,"*",8.09441941618398e-05,0.000686751915882947,5.15248998455261e-07,2.19374664482835,0.49,0.9675,-0.4775,"U",-0.000588624326116534,22.99375,218089,2615.38000313489,-5.58194152363727,0.67405151822762,9.16276019787433e-18,6.93013776122601e-16,"protein_coding","latent transforming growth factor beta binding protein 1 [Source:HGNC Symbol;Acc:HGNC:6714]","intron",30448,"NM_000627.4","",""
"222","chr7:17094729-17096006","AHR","chr7",17094729,17096006,1278,"*",-2.05322070490738e-05,0.0006849945075686,4.75105212084975e-07,2.18631487495199,0.01,0.505,-0.495,"U",-0.000597111949861595,25.13,-36184,NA,NA,NA,NA,NA,NA,NA,"intron",3504,"XR_007060240.1","","enhD"
"223","chr1:186834559-186834614","PLA2G4A","chr1",186834559,186834614,56,"*",8.79386585108285e-05,0.000684719594146081,4.74074317157984e-07,2.18515231456383,0.055,0.84,-0.785,"U",-0.000597759775701389,25.9225,5610,NA,NA,NA,NA,NA,NA,NA,"intron",5612,"XM_011509642.3","","enhD"
"224","chr7:41862955-41864949","INHBA","chr7",41862955,41864949,1995,"*",4.22618326956789e-05,0.000684656524534053,4.74566472633236e-07,2.18488560429568,0.0325,0.9225,-0.89,"U",-0.000595746721743687,3.05125,-157121,NA,NA,NA,NA,NA,NA,NA,"",68642,"XR_007060294.1","",""
"225","chr5:53715618-53716273","NDUFS4","chr5",53715618,53716273,656,"*",4.17868333749396e-05,0.00068402519855733,4.74557122901647e-07,2.18221583806226,0.0525,0.9025,-0.85,"U",-0.000595781369843885,3.2125,154985,NA,NA,NA,NA,NA,NA,NA,"intron",2712,"XR_007058768.1","",""
"226","chr14:53971867-53973061","BMP4","chr14",53971867,53973061,1195,"*",3.7581053715851e-06,0.000683810893219866,4.86620211675014e-07,2.18130957857873,0.0225,0.8025,-0.78,"U",-0.000590009667976557,13.71875,-13106,492.351284263247,-7.62841037072294,1.15751033683174,1.6281682625192e-12,6.38014299924503e-11,"protein_coding","bone morphogenetic protein 4 [Source:HGNC Symbol;Acc:HGNC:1071]","",-14977,"NM_001347912.1","",""
"227","chr16:83318533-83320534","HSBP1","chr16",83318533,83320534,2002,"*",-3.66664354234901e-05,0.000683751997451915,4.89261010911876e-07,2.1810605187612,0.1075,0.825,-0.7175,"U",-0.000590435516881913,2.5075,-398777,NA,NA,NA,NA,NA,NA,NA,"intron",78976,"XR_007065144.1","",""
"228","chr12:77109439-77110742","E2F7","chr12",77109439,77110742,1304,"*",5.58238881271918e-05,0.000683483026254636,4.70182484622562e-07,2.17992308699578,0.435,0.945,-0.51,"U",-0.000599103595989235,3.0125,-43870,1128.00926615653,-1.14173655031711,0.314744749169375,5.11304020731671e-06,6.36100301336729e-05,"protein_coding","E2F transcription factor 7 [Source:HGNC Symbol;Acc:HGNC:23820]","",-11665,"XR_945118.2","","CTCF"
"229","chr3:4523120-4523259","ITPR1","chr3",4523120,4523259,140,"*",6.0188904510267e-05,0.000683129774117532,4.82403400710002e-07,2.17842924599716,0.09,0.9425,-0.8525,"U",-0.000594128886064979,17.91875,29775,3600.66274482283,1.78966891880147,0.388684537499082,2.34055346996141e-07,3.88089235684885e-06,"protein_coding","inositol 1,4,5-trisphosphate receptor type 1 [Source:HGNC Symbol;Acc:HGNC:6180]","intron",29774,"NM_001378452.1","",""
"230","chr8:108102228-108104163","EMC2","chr8",108102228,108104163,1936,"*",7.79280811539468e-05,0.000682264965148653,4.67307655615911e-07,2.17477212136013,0.05,0.8625,-0.8125,"U",-0.000596810724862524,2.34875,-339438,NA,NA,NA,NA,NA,NA,NA,"",-18609,"NM_178565.5","",""
"231","chr8:108104342-108106340","EMC2","chr8",108104342,108106340,1999,"*",3.84190583968632e-05,0.000681291927163039,4.66683040612903e-07,2.17065731529543,0.025,0.89,-0.865,"U",-0.000598033181923457,2.54,-337261,NA,NA,NA,NA,NA,NA,NA,"",-20723,"NM_178565.5","",""
"232","chr17:56706003-56707410","NOG","chr17",56706003,56707410,1408,"*",6.55709486462452e-05,0.000680377924452792,4.66364009421886e-07,2.16679215900052,0.1625,0.925,-0.7625,"U",-0.000597101915529051,4.98625,112304,16.3844608732647,-5.71507851737101,0.639431295406291,3.09991291675639e-20,3.09872823666081e-18,"protein_coding","noggin [Source:HGNC Symbol;Acc:HGNC:7866]","",112306,"NM_005450.6","",""
"233","chr9:77987129-77987713","GNAQ","chr9",77987129,77987713,585,"*",8.6458846875921e-05,0.000679951703453479,4.6537449848958e-07,2.16498974555027,0.06,0.935,-0.875,"U",-0.000595171851125408,20.99,44098,2872.18182867838,0.6745982264568,0.15269619884685,1.2035258785717e-06,1.73524438569631e-05,"protein_coding","G protein subunit alpha q [Source:HGNC Symbol;Acc:HGNC:4390]","intron",-3082,"XM_047423240.1","","enhD"
"234","chr16:83062328-83064308","HSBP1","chr16",83062328,83064308,1981,"*",1.97088165873574e-05,0.000679627958856237,4.64888039044677e-07,2.16362068673464,0.08,0.9,-0.82,"U",-0.000593280703133675,1.525,-655003,NA,NA,NA,NA,NA,NA,NA,"intron",3779,"XM_011522804.4","","enhD"
"235","chr12:77172886-77174869","E2F7","chr12",77172886,77174869,1984,"*",1.19335123138651e-05,0.000677381113861809,4.61926760354493e-07,2.15411917544093,0.22,0.9075,-0.6875,"U",-0.000590284003986122,3.69,-107317,1128.00926615653,-1.14173655031711,0.314744749169375,5.11304020731671e-06,6.36100301336729e-05,"protein_coding","E2F transcription factor 7 [Source:HGNC Symbol;Acc:HGNC:23820]","",-9862,"XR_007063644.1","",""
"236","chr21:29264140-29264326","BACH1","chr21",29264140,29264326,187,"*",6.16445314439136e-05,0.000676325047071036,4.85234424265734e-07,2.14965325519974,0.1325,0.9025,-0.77,"U",-0.000583976170248525,22.19625,69993,1297.04015006964,-1.40528330315806,0.232976159250488,3.77461451018082e-11,1.20281827660463e-09,"protein_coding","BTB domain and CNC homolog 1 [Source:HGNC Symbol;Acc:HGNC:935]","intron",23755,"XR_007067841.1","",""
"237","chr16:83720196-83721341","HSBP1","chr16",83720196,83721341,1146,"*",7.15642438614313e-05,0.000674796983581464,4.62982534523046e-07,2.14319134414682,0.0625,0.81,-0.7475,"U",-0.000586560070222505,16.665,885,NA,NA,NA,NA,NA,NA,NA,"exon,intron",-12362,"XR_001752385.3","","enhD"
"238","chr2:33299166-33299517","LTBP1","chr2",33299166,33299517,352,"*",3.81264472387733e-05,0.00067340040778992,4.56076862920515e-07,2.13728547138356,0.235,0.97,-0.735,"U",-0.00059078700011023,22.01875,352213,2615.38000313489,-5.58194152363727,0.67405151822762,9.16276019787433e-18,6.93013776122601e-16,"protein_coding","latent transforming growth factor beta binding protein 1 [Source:HGNC Symbol;Acc:HGNC:6714]","intron",-118999,"NR_039628.1","",""
"239","chr7:41803790-41805691","INHBA","chr7",41803790,41805691,1902,"*",1.94583450235467e-05,0.000673347172066841,4.56352020291498e-07,2.13706034689775,0.045,0.89,-0.845,"U",-0.000592935170726106,3.05,-97956,NA,NA,NA,NA,NA,NA,NA,"",-98385,"XM_017012174.2","",""
"240","chr3:12343413-12343859","PPARG","chr3",12343413,12343859,447,"*",6.25529703723262e-05,0.000672377623478853,4.74243595059832e-07,2.13296029688032,0.115,0.9425,-0.8275,"U",-0.000584548686852505,16.31625,56045,144.735890328336,-3.36256743251162,0.589867119491844,1.08697772725559e-09,2.78970211799661e-08,"protein_coding","peroxisome proliferator activated receptor gamma [Source:HGNC Symbol;Acc:HGNC:9236]","intron",-7558,"NM_001354668.2","",""
"241","chr8:15503654-15504402","TUSC3","chr8",15503654,15504402,749,"*",7.46864425926173e-05,0.000672049757797872,4.65318067735866e-07,2.13157381072823,0.7125,0.97,-0.2575,"U",-0.000582813851382242,21.905,86439,NA,NA,NA,NA,NA,NA,NA,"intron",2228,"XR_007061173.1","",""
"242","chr20:63884665-63884772","DNAJC5","chr20",63884665,63884772,108,"*",3.20170327937055e-05,0.000670113700979741,4.53175243766937e-07,2.12338656783058,0.315,0.9475,-0.6325,"U",-0.000586584536887794,15.52125,-10354,NA,NA,NA,NA,NA,NA,NA,"intron",-10354,"NM_025219.3","",""
"243","chr17:56163882-56165859","NOG","chr17",56163882,56165859,1978,"*",-1.42240195189446e-05,0.000669829592018865,4.53705479022158e-07,2.12218512113217,0,0.8725,-0.8725,"U",-0.000587463920312448,3.70875,-427840,16.3844608732647,-5.71507851737101,0.639431295406291,3.09991291675639e-20,3.09872823666081e-18,"protein_coding","noggin [Source:HGNC Symbol;Acc:HGNC:7866]","intron",10409,"NM_001365758.1","","enhD"
"244","chr12:77166234-77168205","E2F7","chr12",77166234,77168205,1972,"*",-2.66770273330492e-05,0.000669764237784566,4.67161136362487e-07,2.12190874959928,0.0075,0.8675,-0.86,"U",-0.000577479278406043,3.1075,-100665,1128.00926615653,-1.14173655031711,0.314744749169375,5.11304020731671e-06,6.36100301336729e-05,"protein_coding","E2F transcription factor 7 [Source:HGNC Symbol;Acc:HGNC:23820]","",-3210,"XR_007063644.1","","enhD"
"245","chr5:1454346-1455613","NDUFS6","chr5",1454346,1455613,1268,"*",2.78369528788323e-05,0.000669536907939927,4.49343502911483e-07,2.12094741177153,0.0325,0.37,-0.3375,"U",-0.000585868590423967,22.505,-345794,NA,NA,NA,NA,NA,NA,NA,"",-8907,"NM_001044.5","",""
"246","chr17:56255149-56256425","NOG","chr17",56255149,56256425,1277,"*",-2.3434950298778e-05,0.000669337649620731,4.61259344134223e-07,2.120104783475,0.2425,0.87,-0.6275,"U",-0.000584273111802877,4.51625,-337274,16.3844608732647,-5.71507851737101,0.639431295406291,3.09991291675639e-20,3.09872823666081e-18,"protein_coding","noggin [Source:HGNC Symbol;Acc:HGNC:7866]","intron",1420,"XR_007065856.1","",""
"247","chr10:94664224-94666028","CYP2C18","chr10",94664224,94666028,1805,"*",3.24017748829474e-05,0.000668842755005804,4.56739028609982e-07,2.11801196141359,0.0725,0.705,-0.6325,"U",-0.000584998209728491,7.56125,-17701,NA,NA,NA,NA,NA,NA,NA,"",-17701,"NM_001128925.2","",""
"248","chr15:48534485-48534543","FBN1","chr15",48534485,48534543,59,"*",4.95737915448298e-05,0.000667761628821089,4.51682541378563e-07,2.11344006941415,0.1225,0.915,-0.7925,"U",-0.000583079899808038,25.3975,111178,7063.69909407192,-3.12241072372962,0.801266939537599,6.05672273306801e-06,7.38571923642342e-05,"protein_coding","fibrillin 1 [Source:HGNC Symbol;Acc:HGNC:3603]","intron",8236,"XR_007064628.1","",""
"249","chr17:78370184-78370255","SOCS3","chr17",78370184,78370255,72,"*",2.49859073141224e-05,0.000667550206723851,4.59658378150676e-07,2.11254600264514,0.085,0.415,-0.33,"U",-0.000580287820950329,19.945,-10107,416.840093678615,-1.22459982383776,1.01843515981379,0.01300688069714,0.0491169359145609,"protein_coding","suppressor of cytokine signaling 3 [Source:HGNC Symbol;Acc:HGNC:19391]","intron",-8394,"XM_047437105.1","","enhP"
"250","chr4:109910981-109911119","EGF","chr4",109910981,109911119,139,"*",-3.92233521868004e-06,0.000665262578564362,4.47354636094639e-07,2.10287202653771,0.0375,0.79,-0.7525,"U",-0.0005803821591975,18.53125,-1764,37.478833272762,-6.33669583519601,2.7686444872596,7.61440539338514e-05,0.000688962111523703,"protein_coding","epidermal growth factor [Source:HGNC Symbol;Acc:HGNC:3229]","",-1764,"NM_001357021.2","",""
"251","chr21:29229462-29230360","BACH1","chr21",29229462,29230360,899,"*",4.44955499906344e-05,0.000663694820285778,4.44381457081781e-07,2.09624225322147,0.1075,0.93,-0.8225,"U",-0.000578754257494211,14.47875,35315,1297.04015006964,-1.40528330315806,0.232976159250488,3.77461451018082e-11,1.20281827660463e-09,"protein_coding","BTB domain and CNC homolog 1 [Source:HGNC Symbol;Acc:HGNC:935]","intron",35970,"NR_027072.2","",""
"252","chr3:87104528-87106493","CHMP2B","chr3",87104528,87106493,1966,"*",3.0629681773172e-06,0.000662084905684023,4.54369311868792e-07,2.089434208248,0.0275,0.7925,-0.765,"U",-0.000575736661511228,2.68,-120778,663.105684933471,-1.28710379948952,0.285614233205273,1.07768748605718e-07,1.93959029887401e-06,"protein_coding","charged multivesicular body protein 2B [Source:HGNC Symbol;Acc:HGNC:24537]","intron",15250,"NR_104153.1","",""
"253","chr21:29223715-29224340","BACH1","chr21",29223715,29224340,626,"*",3.2831483210046e-05,0.000662081449480381,4.43384786854556e-07,2.08941959257223,0.12,0.9225,-0.8025,"U",-0.000576057890220328,21.91625,29568,1297.04015006964,-1.40528330315806,0.232976159250488,3.77461451018082e-11,1.20281827660463e-09,"protein_coding","BTB domain and CNC homolog 1 [Source:HGNC Symbol;Acc:HGNC:935]","intron",30223,"NR_027072.2","",""
"254","chr17:56317195-56318826","NOG","chr17",56317195,56318826,1632,"*",-4.1155228908042e-05,0.000662077717042045,4.49381344339714e-07,2.08940380874865,0.06,0.9075,-0.8475,"U",-0.0005776501120421,4.2625,-274873,16.3844608732647,-5.71507851737101,0.639431295406291,3.09991291675639e-20,3.09872823666081e-18,"protein_coding","noggin [Source:HGNC Symbol;Acc:HGNC:7866]","intron",-4625,"XM_006721728.4","","enhD"
"255","chr7:157769745-157770502","DNAJB6","chr7",157769745,157770502,758,"*",8.47221252284546e-05,0.000661654742379293,4.45152132365987e-07,2.08761512348329,0.93,0.0725,0.8575,"M",0.000582115080430135,4.3425,434364,NA,NA,NA,NA,NA,NA,NA,"intron",-84083,"NR_038966.1","shores","enhD"
"256","chr2:37322132-37322932","PRKD3","chr2",37322132,37322932,801,"*",-1.33812573557168e-05,0.000661621680896526,4.58726627587054e-07,2.08747531230242,0.075,0.835,-0.76,"U",-0.000572610182588183,26.245,1901,NA,NA,NA,NA,NA,NA,NA,"intron",1473,"XM_047443852.1","shores","enhD"
"257","chr2:32985971-32986337","LTBP1","chr2",32985971,32986337,367,"*",-2.01219082469634e-05,0.000660151367368057,4.52145327437847e-07,2.08125761565192,0.175,0.8975,-0.7225,"U",-0.000571918793257784,25.5825,39018,2615.38000313489,-5.58194152363727,0.67405151822762,9.16276019787433e-18,6.93013776122601e-16,"protein_coding","latent transforming growth factor beta binding protein 1 [Source:HGNC Symbol;Acc:HGNC:6714]","intron",39020,"XM_011532853.3","",""
"258","chr18:48940700-48940797","SMAD7","chr18",48940700,48940797,98,"*",2.02571223022127e-05,0.00065986881742929,4.58988108527874e-07,2.0800627617831,0.21,0.925,-0.715,"U",-0.000570662016615016,17.965,10168,NA,NA,NA,NA,NA,NA,NA,"intron",2011,"NM_001190823.2","","enhD"
"259","chr2:32962288-32962626","LTBP1","chr2",32962288,32962626,339,"*",4.99536342205756e-05,0.000658607838067828,4.47586024521032e-07,2.07473030241284,0.405,0.97,-0.565,"U",-0.000575971725856947,23.04625,15335,2615.38000313489,-5.58194152363727,0.67405151822762,9.16276019787433e-18,6.93013776122601e-16,"protein_coding","latent transforming growth factor beta binding protein 1 [Source:HGNC Symbol;Acc:HGNC:6714]","intron",15337,"XM_011532853.3","",""
"260","chr17:56190047-56191947","NOG","chr17",56190047,56191947,1901,"*",-1.98872884687628e-05,0.000658263549742453,4.44773978657465e-07,2.07327436779343,0.14,0.85,-0.71,"U",-0.000571759614362889,5.91,-401752,16.3844608732647,-5.71507851737101,0.639431295406291,3.09991291675639e-20,3.09872823666081e-18,"protein_coding","noggin [Source:HGNC Symbol;Acc:HGNC:7866]","intron",8805,"XM_017024265.3","",""
"261","chr10:94684288-94684513","CYP2C18","chr10",94684288,94684513,226,"*",5.56765976618622e-05,0.000657984990240518,4.51769862558543e-07,2.07209638877833,0.1275,0.8575,-0.73,"U",-0.000570188911283499,19.98125,559,NA,NA,NA,NA,NA,NA,NA,"prom,intron",561,"NM_000772.3","",""
"262","chr2:32994208-32994747","LTBP1","chr2",32994208,32994747,540,"*",8.99048274498556e-05,0.0006574848234072,4.52899414084447e-07,2.06998127143499,0.35,0.9375,-0.5875,"U",-0.000567473256131536,27.99,47255,2615.38000313489,-5.58194152363727,0.67405151822762,9.16276019787433e-18,6.93013776122601e-16,"protein_coding","latent transforming growth factor beta binding protein 1 [Source:HGNC Symbol;Acc:HGNC:6714]","intron",47257,"XM_011532853.3","",""
"263","chr6:148887603-148889085","TAB2","chr6",148887603,148889085,1483,"*",4.05286379395766e-05,0.000657303269700884,4.43717859704243e-07,2.06921351282447,0.0775,0.9075,-0.83,"U",-0.000570493005610815,3.095,-328841,NA,NA,NA,NA,NA,NA,NA,"intron",75600,"NR_038408.1","",""
"264","chr5:1462449-1462571","NDUFS6","chr5",1462449,1462571,123,"*",6.57301617857862e-05,0.00065703566991028,4.36310696601909e-07,2.06808188049606,0.51,0.9475,-0.4375,"U",-0.000573812407569562,23.22625,-338836,NA,NA,NA,NA,NA,NA,NA,"exon",-17010,"NM_001044.5","shores",""
"265","chr17:56683524-56685492","NOG","chr17",56683524,56685492,1969,"*",-4.35475913574657e-06,0.000656058433799215,4.32738915557528e-07,2.06394932129909,0.0425,0.865,-0.8225,"U",-0.000573436683746269,4.45,89825,16.3844608732647,-5.71507851737101,0.639431295406291,3.09991291675639e-20,3.09872823666081e-18,"protein_coding","noggin [Source:HGNC Symbol;Acc:HGNC:7866]","",89827,"NM_005450.6","","enhD"
