segment_id,average_shap_value,reliability_shap_value,shap_variance,z_score,avg_meth_R,avg_meth_S,diff,direction,mean_coef,gene_symbol,avg_depth
chr4:55450596-55451908,7.6192335518110155e-06,-7.6192335518110155e-06,6.385799190874699e-10,-0.1857940457233194,0.8083333333333332,0.9516666666666667,-0.14333333333333342,U,1.0432276596787059e-05,,2.8891666666666667
chr5:71836773-71838773,-7.650150080451936e-06,-7.650150080451936e-06,1.170495925068776e-09,-0.185812597755619,0.935,0.8183333333333334,0.1166666666666667,M,-2.5761639020345346e-05,,3.2591666666666668
chr15:48723803-48725770,7.930953597515168e-06,-7.930953597515168e-06,2.264400898773796e-09,-0.18598109907667337,0.86,0.9500000000000001,-0.09000000000000008,U,5.271657677312644e-05,,3.3658333333333332
chr8:12949069-12950010,-7.980193332577168e-06,-7.980193332577168e-06,7.005183418784001e-10,-0.18601064628638458,0.4100000000000001,0.83,-0.4199999999999999,U,4.021406915528754e-05,,2.8008333333333333
chr2:100388009-100389830,0.0006631936839256849,-8.071133006795693e-06,1.3701038601023976e-06,-0.18606521631243816,0.8183333333333334,0.9333333333333332,-0.11499999999999988,U,0.003065950676457631,,2.0733333333333333
chr7:41965250-41965479,-8.146642296763715e-06,-8.146642296763715e-06,7.300455878256151e-10,-0.18611052705229128,0.18166666666666664,0.7133333333333335,-0.5316666666666668,U,2.5859058454341818e-05,,2.55
chr9:107841843-107843297,-8.154731177139053e-06,-8.154731177139053e-06,7.314960462854403e-10,-0.18611538093390695,0.12833333333333333,0.6333333333333333,-0.505,U,6.910556454425031e-06,,2.7816666666666667
chr6:478461-478536,8.191079687075147e-06,-8.191079687075147e-06,8.695354722625958e-10,-0.18613719252660582,0.7216666666666667,0.8649999999999999,-0.1433333333333332,U,1.0412448861172878e-05,,3.3583333333333325
chr12:11273739-11275648,-8.234899394842637e-06,-8.234899394842637e-06,7.459492484749763e-10,-0.18616348734913604,0.19500000000000003,0.55,-0.355,U,2.08467087979511e-05,,3.513333333333333
chr1:51647850-51647948,-8.306147192597117e-06,-8.306147192597117e-06,7.589128930359784e-10,-0.18620624090211643,0.6599999999999999,0.8866666666666667,-0.2266666666666668,U,4.6406233785285404e-05,,17.058333333333334
chr8:117628478-117630367,-8.390462151000848e-06,-8.390462151000848e-06,7.743984061811556e-10,-0.18625683564545958,0.3633333333333333,0.7250000000000001,-0.3616666666666668,U,8.396959021036779e-06,,3.3375000000000004
chrX:2206288-2206999,8.417719538337339e-06,-8.417719538337339e-06,7.794380244871677e-10,-0.18627319194264105,0.5950000000000001,0.8783333333333334,-0.2833333333333333,U,1.0676600263996126e-05,,1.8008333333333333
chr12:99635756-99637599,8.617245477641846e-06,-8.617245477641846e-06,8.168261158413271e-10,-0.1863929211565378,0.37166666666666676,0.8383333333333334,-0.4666666666666666,U,1.7580254942199517e-05,,2.858333333333333
chr9:127236496-127238404,-8.683303640940858e-06,-8.683303640940858e-06,8.293973833285442e-10,-0.18643256057380267,0.92,0.7999999999999998,0.12000000000000022,M,-7.836516187201987e-06,,2.9375
chr4:169402951-169404467,-8.718439974180381e-06,-8.718439974180381e-06,9.045960466122017e-10,-0.18645364477755405,0.9583333333333334,0.8466666666666667,0.11166666666666669,M,-1.8716655548999577e-05,,3.229999999999999
chr20:63397516-63397549,-1.6061442686949253e-05,-8.736702083022544e-06,1.9930901843343567e-09,-0.18646460329223835,0.06666666666666667,0.4883333333333333,-0.42166666666666663,U,0.0002962582442084032,,4.071666666666666
chr10:32342826-32343431,-8.797985482349844e-06,-8.797985482349844e-06,8.514500340240244e-10,-0.18650137752446078,0.27166666666666667,0.7300000000000001,-0.4583333333333334,U,3.254592223253312e-05,,3.000833333333333
chr4:186617576-186619536,-8.819949259515178e-06,-8.819949259515178e-06,8.55706554344646e-10,-0.18651455729338393,0.37166666666666665,0.8283333333333333,-0.4566666666666666,U,5.66686029766203e-05,,3.0124999999999997
chr2:224047896-224049698,-8.947864866066624e-06,-8.947864866066624e-06,8.807071422752847e-10,-0.18659131540849874,0.26166666666666666,0.7766666666666665,-0.5149999999999999,U,0.00013429519447450878,,2.7383333333333333
chr8:80613614-80615609,-9.045183833621723e-06,-9.045183833621723e-06,1.2885917716981853e-09,-0.18664971344698553,0.9700000000000001,0.8649999999999999,0.1050000000000002,M,-1.9061623668197787e-05,,2.99
chr20:49217164-49217419,9.15796519128445e-06,-9.15796519128445e-06,3.019259752011994e-09,-0.1867173899773767,0.09166666666666667,0.0033333333333333335,0.08833333333333335,M,-7.217751570538302e-05,,4.3225
chr15:98651597-98652222,-9.250551840270807e-06,-9.250551840270807e-06,9.412998028449136e-10,-0.18677294830096663,0.10500000000000002,0.7083333333333334,-0.6033333333333334,U,1.1219154511663067e-05,IGF1R,3.7724999999999995
chr17:44568283-44568295,-9.314610113572888e-06,-9.314610113572888e-06,9.543815772466176e-10,-0.18681138764741342,0.4683333333333333,0.7933333333333333,-0.325,U,9.361082469853435e-06,,22.195000000000004
chr16:1292275-1293037,-9.331965721995659e-06,-9.331965721995659e-06,9.579414266015215e-10,-0.186821802199829,0.10000000000000002,0.4666666666666666,-0.3666666666666666,U,1.82468091070079e-05,,2.7658333333333336
chr6:148354823-148354858,-9.396955280739343e-06,-9.396955280739343e-06,9.713304540303653e-10,-0.18686080038125344,0.68,0.8899999999999998,-0.20999999999999974,U,3.505467354534214e-05,,3.89
chr17:8847538-8849212,-9.424388332762016e-06,-9.424388332762016e-06,9.770100499137087e-10,-0.1868772620892645,0.09666666666666668,0.2533333333333333,-0.15666666666666662,U,1.2955968704571614e-05,,2.589166666666667
chr7:143770847-143772836,-9.451382241879716e-06,-9.451382241879716e-06,9.826148891033119e-10,-0.18689346028148915,0.018333333333333333,0.48666666666666664,-0.4683333333333333,U,1.0751660482538718e-05,,2.9
chr14:23706509-23706586,9.512473800461269e-06,-9.512473800461269e-06,9.953587358490827e-10,-0.18693011939613957,0.6749999999999999,0.8283333333333333,-0.15333333333333332,U,9.435613199367736e-06,,2.801666666666667
chr9:64398372-64400219,-6.652055338285004e-05,-9.525228794186785e-06,5.287446289460757e-07,-0.1869377732649916,0.215,0.5333333333333333,-0.31833333333333336,U,0.0010917273314421964,,4.0424999999999995
chrX:50288112-50289883,9.55050981549278e-06,-9.55050981549278e-06,1.0033346150940635e-09,-0.18695294360734419,0.6283333333333333,0.18333333333333335,0.44499999999999995,M,-8.128286764476208e-06,,2.5700000000000003
chr5:180313482-180313675,-9.639783186646965e-06,-9.639783186646965e-06,1.0221796187411765e-09,-0.18700651373756116,0.3383333333333333,0.7183333333333334,-0.38000000000000006,U,1.0745213077169073e-05,,6.450833333333333
chr10:112639276-112641227,-9.656676624490695e-06,-9.656676624490695e-06,1.1097687680923832e-09,-0.1870166509560105,0.96,0.8416666666666667,0.11833333333333329,M,-2.1828010997982166e-05,,3.858333333333333
chr2:55795319-55795376,-9.708601690045179e-06,-9.708601690045179e-06,1.0368264145354292e-09,-0.1870478095477307,0.105,0.745,-0.64,U,3.732090823303859e-05,,3.5366666666666666
chr6:169075182-169077128,9.727542786046048e-06,-9.727542786046048e-06,1.0408759751979211e-09,-0.18705917550116227,0.38666666666666666,0.7966666666666667,-0.4100000000000001,U,3.965981225808305e-05,,2.4775
chr11:74407151-74408796,-9.733242195786851e-06,-9.733242195786851e-06,2.182717523908124e-09,-0.18706259553692467,0.9500000000000001,0.8483333333333333,0.1016666666666668,M,-5.019096976694807e-05,,2.9499999999999993
chr15:85012464-85014351,9.770784364616131e-06,-9.770784364616131e-06,1.3577703409753181e-09,-0.1870851234066221,0.7916666666666666,0.8966666666666666,-0.10499999999999998,U,5.552649630837501e-05,,3.566666666666667
chr6:139546709-139548426,-9.80002186467886e-06,-9.80002186467886e-06,1.0564447140300209e-09,-0.1871026679069062,0.375,0.8333333333333334,-0.45833333333333337,U,4.747254620416186e-05,,3.088333333333333
chr12:101952461-101954170,-9.891928784534771e-06,-9.891928784534771e-06,1.0763528058613834e-09,-0.1871578183465151,0.2733333333333334,0.7816666666666666,-0.5083333333333333,U,3.724500721745447e-05,,2.388333333333333
chr13:47683871-47685853,-9.967389399360909e-06,-9.967389399360909e-06,1.0928373658234145e-09,-0.187203099877953,0.4366666666666667,0.8333333333333334,-0.39666666666666667,U,0.00014580192436925202,,3.85
chr6:147451115-147452371,-9.997115143153925e-06,-9.997115143153925e-06,1.0993654230402529e-09,-0.18722093735787787,0.18166666666666664,0.525,-0.3433333333333334,U,8.737779295060717e-05,,2.9274999999999998
chr2:224032402-224034147,-1.0049843331637406e-05,-1.0049843331637406e-05,1.1109928608950254e-09,-0.1872525778783001,0.3216666666666666,0.7616666666666667,-0.4400000000000001,U,3.188215178415538e-05,,3.085833333333333
chr16:85918595-85918680,1.0088758999666384e-05,-1.0088758999666384e-05,1.1196136396868442e-09,-0.18727592994148354,0.32833333333333337,0.79,-0.46166666666666667,U,1.2306983966604742e-05,,2.893333333333333
chr15:74375785-74375821,-1.0110827589073654e-05,-1.0110827589073654e-05,1.1245171798957027e-09,-0.18728917260492242,0.9716666666666667,0.8433333333333333,0.1283333333333334,M,-1.5483685542517035e-05,,4.660833333333334
chrX:51116396-51118171,1.024955024116354e-05,-1.024955024116354e-05,1.1555860816074914e-09,-0.18737241568671065,0.15666666666666668,0.028333333333333335,0.12833333333333335,M,-2.662035740189641e-05,,2.5475
chr6:71523718-71525428,-1.0299551229826925e-05,-1.0299551229826925e-05,1.1668883108941227e-09,-0.1874024197006629,0.2683333333333333,0.7933333333333333,-0.525,U,1.6009585111654056e-05,,3.3833333333333333
chr16:48969344-48971211,-1.0312486690663213e-05,-1.0312486690663213e-05,1.169821199196165e-09,-0.1874101818621278,0.535,0.8183333333333334,-0.2833333333333333,U,2.4066181859140455e-05,,2.5850000000000004
chr9:130547098-130549060,-1.0385041930286657e-05,-1.0385041930286657e-05,1.1863400548319322e-09,-0.18745371996967658,0.915,0.7933333333333333,0.1216666666666667,M,-2.844948568571421e-05,,3.5425
chr4:7535900-7536097,-1.0388721121558068e-05,-1.0388721121558068e-05,1.1871807919565742e-09,-0.18745592773614664,0.5383333333333334,0.8866666666666667,-0.3483333333333333,U,5.0577627369655026e-05,,3.854166666666666
chr1:214143007-214143083,1.0454092181621159e-05,-1.0454092181621159e-05,1.2021684767601588e-09,-0.1874951548444626,0.4066666666666667,0.8483333333333333,-0.4416666666666666,U,6.265149400639304e-05,,5.025833333333334
chr5:146116249-146117376,-1.0481664136155411e-05,-1.0481664136155411e-05,1.2085181136948325e-09,-0.1875116999034835,0.5466666666666667,0.8900000000000001,-0.3433333333333334,U,2.379255190793056e-05,,2.89
chr5:33643018-33644832,-1.0509005505042234e-05,-1.0509005505042234e-05,1.2148311637550878e-09,-0.18752810659534064,0.3416666666666666,0.87,-0.5283333333333333,U,8.737198114666726e-05,,2.9616666666666664
chr17:49272665-49272852,-1.758640650740263e-05,-1.0563440314848522e-05,1.558826506114915e-08,-0.1875607712053129,0.695,0.895,-0.20000000000000007,U,0.00048024803407965795,,5.3374999999999995
chr2:33143885-33145301,-1.070452530256145e-05,-1.070452530256145e-05,1.2604554814849612e-09,-0.18764543185009108,0.26333333333333336,0.77,-0.5066666666666666,U,1.9238536676469535e-05,,26.2475
chr4:96599437-96601290,-1.087476181569507e-05,-1.087476181569507e-05,1.3008648900290947e-09,-0.18774758540448636,0.9016666666666667,0.6966666666666667,0.20500000000000007,M,-3.5337008963578886e-05,,2.535833333333333
chr3:157646040-157648003,-1.09922979498716e-05,-1.09922979498716e-05,2.130564299693902e-09,-0.18781811512607782,0.9333333333333335,0.8333333333333335,0.09999999999999998,M,-3.593398239443515e-05,,2.8125
chr14:21069321-21069930,-1.1051116720382723e-05,-1.1051116720382723e-05,2.8138102448837215e-09,-0.18785341041239606,0.025000000000000005,0.12000000000000004,-0.09500000000000003,U,7.505604720994577e-05,ARHGEF40,2.734166666666667
chr4:38297025-38298209,-1.1119296911450456e-05,-1.1119296911450456e-05,1.360026401854908e-09,-0.18789432319149799,0.18333333333333338,0.4816666666666667,-0.29833333333333334,U,1.3763447945665537e-05,,1.6733333333333331
chr1:26799340-26800433,-1.1120385669583904e-05,-1.1120385669583904e-05,1.3602927518431573e-09,-0.18789497652086407,0.6916666666666668,0.3433333333333333,0.34833333333333344,M,-1.174246766524875e-05,,3.3558333333333334
chr19:14296331-14297045,-1.1136903354158272e-05,-1.1136903354158272e-05,1.3643367795184791e-09,-0.18790488826164511,0.9283333333333333,0.775,0.15333333333333332,M,-1.0376147947934174e-05,,3.4283333333333332
chr4:175729272-175730351,-1.1156331738612384e-05,-1.1156331738612384e-05,1.3691011164816704e-09,-0.18791654662148585,0.32000000000000006,0.705,-0.3849999999999999,U,2.6410295433109403e-05,,3.364166666666667
chr6:100665446-100667235,1.1157189536025277e-05,-1.1157189536025277e-05,7.92267952133776e-10,-0.1879170613586187,0.7883333333333334,0.9416666666666665,-0.1533333333333331,U,0.00010890473989816883,,2.99
chr10:5540980-5542116,-1.1163831517499122e-05,-1.1163831517499122e-05,2.871501330841499e-09,-0.18792104700190576,0.7983333333333332,0.9033333333333333,-0.1050000000000001,U,4.407763545724617e-05,,10.542500000000002
chr5:12969286-12971227,-1.1323415666352983e-05,-1.1323415666352983e-05,1.41041716588309e-09,-0.1880168084089652,0.06166666666666667,0.5,-0.43833333333333335,U,1.1052618839961836e-05,,3.0725
chr6:83815863-83816531,-0.00011073651909221842,-1.1334807535633122e-05,8.998450486627252e-07,-0.18802364430989357,0.3516666666666666,0.07833333333333334,0.2733333333333333,M,-0.001987136136433237,,4.156666666666665
chr2:112848760-112848936,-1.1335031687144627e-05,-1.1335031687144627e-05,1.4133123768343002e-09,-0.1880237788161355,0.285,0.6350000000000001,-0.35000000000000014,U,1.1791013409159826e-05,,12.048333333333332
chr16:10375581-10376028,1.1399853566836736e-05,-1.1399853566836736e-05,1.4295232747985228e-09,-0.18806267637865742,0.6683333333333333,0.9233333333333333,-0.255,U,5.040983409259075e-05,,3.151666666666666
chr6:144420948-144421282,-1.1405837921800052e-05,-1.1405837921800052e-05,1.431024525682093e-09,-0.18806626740104748,0.2116666666666667,0.6666666666666666,-0.45499999999999996,U,9.885560928578725e-06,,3.68
chr16:12903641-12903833,-1.1531625298368806e-05,-1.1531625298368806e-05,1.4627622022417735e-09,-0.18814174843257256,0.17,0.48,-0.30999999999999994,U,2.024521978500854e-05,SHISA9,2.526666666666667
chr1:101177687-101179245,-1.1656790890510131e-05,-1.1656790890510131e-05,3.66878089435716e-09,-0.18821685635090254,0.9533333333333335,0.855,0.0983333333333335,M,-4.361918765076752e-05,,3.3658333333333332
chr18:29693625-29695503,-1.1657070137438643e-05,-1.1657070137438643e-05,1.4947601260808018e-09,-0.188217023918164,0.9633333333333334,0.7733333333333333,0.19000000000000006,M,-1.502730712880545e-05,,1.6958333333333335
chr7:123099946-123101844,-1.1848599643996096e-05,-1.1848599643996096e-05,1.5442824487607487e-09,-0.1883319547253467,0.13666666666666666,0.5083333333333334,-0.37166666666666676,U,5.0637413771433935e-05,,4.046666666666666
chr6:5864663-5866077,-2.0790402729478602e-06,-1.1850724040962095e-05,1.7721753863226376e-09,-0.18833322950886422,0.3016666666666667,0.7633333333333333,-0.4616666666666666,U,0.0003451213814277117,,2.912500000000001
chr8:106635131-106635548,0.0009710151096495385,-1.1883155724586271e-05,2.742477718877388e-06,-0.18835269073781122,0.42500000000000004,0.86,-0.43499999999999994,U,0.001517996849857394,,3.5508333333333333
chr5:128411360-128411448,-1.1887669677640488e-05,-1.1887669677640488e-05,1.5544835940116242e-09,-0.1883553994184601,0.22333333333333336,0.7816666666666666,-0.5583333333333332,U,1.9644348204984723e-05,,3.7866666666666666
chr8:1957274-1957712,-1.1940106889629969e-05,-1.1940106889629969e-05,1.5682276778936794e-09,-0.18838686533307913,0.4983333333333333,0.8250000000000001,-0.32666666666666677,U,5.624284658926935e-05,,3.97
chr4:8201351-8201641,-1.201021906870842e-05,-1.201021906870842e-05,1.5866989828620413e-09,-0.188428937437162,0.23,0.71,-0.48,U,4.8690106747789397e-05,SH3TC1,2.7641666666666667
chr14:27863509-27865362,1.2063329301334612e-05,-1.2063329301334612e-05,1.6007630521568202e-09,-0.18846080721020692,0.6733333333333333,0.25,0.42333333333333334,M,-7.1726409508182e-05,,3.499166666666666
chr13:37462267-37464164,-1.2139890934440682e-05,-1.2139890934440682e-05,1.6211464709012653e-09,-0.18850674942793758,0.02666666666666667,0.5433333333333333,-0.5166666666666667,U,1.830101772219706e-05,,3.089166666666667
chr2:32995705-32995965,-1.2178650835335115e-05,-1.2178650835335115e-05,1.6315148978590953e-09,-0.1885300080201837,0.20666666666666667,0.7183333333333334,-0.5116666666666667,U,1.3919336686374656e-05,,27.935833333333335
chr2:172526382-172526514,1.2193024824512344e-05,-1.2193024824512344e-05,1.4632461011960708e-09,-0.18853863339706828,0.8166666666666668,0.9333333333333332,-0.11666666666666647,U,0.00019127224299446256,,8.023333333333333
chr4:174511732-174511942,1.2207724527196876e-05,-1.2207724527196876e-05,1.6393139194511666e-09,-0.1885474542243405,0.7883333333333334,0.9183333333333334,-0.13,U,6.004165501892203e-05,,4.5675
chr9:21246823-21246847,-1.2364080342896775e-05,-1.2364080342896775e-05,1.6815753099816698e-09,-0.18864127841064524,0.33666666666666667,0.805,-0.4683333333333334,U,3.3208835091322744e-05,,18.3225
chr2:230576478-230576550,1.2380870717055992e-05,-1.2380870717055992e-05,1.6861455568369998e-09,-0.1886513537838329,0.71,0.9333333333333332,-0.22333333333333327,U,2.918080101071841e-05,,3.315
chr20:4679767-4679979,-1.2447937150004686e-05,-1.2447937150004686e-05,1.7044625321951345e-09,-0.18869159823186707,0.35833333333333334,0.7566666666666667,-0.3983333333333334,U,4.234609311975209e-05,,20.356666666666666
chr18:27833954-27835754,-1.2465971848834777e-05,-1.2465971848834777e-05,2.0139898856017977e-09,-0.18870242028498616,0.9966666666666667,0.89,0.10666666666666669,M,-1.9076882090862428e-05,,2.3608333333333333
chr6:33177942-33178038,1.2497532225908941e-05,-1.2497532225908941e-05,1.718071429113958e-09,-0.18872135867039383,0.4416666666666667,0.8083333333333335,-0.36666666666666675,U,4.31745560922812e-05,,6.170833333333332
chr6:29756318-29758159,1.254033331917318e-05,-1.254033331917318e-05,3.6232694727774342e-09,-0.18874704225453487,0.049999999999999996,0.14833333333333334,-0.09833333333333336,U,8.712906632899998e-05,,3.1783333333333332
chr12:30020310-30022214,-1.2619966393515539e-05,-1.2619966393515539e-05,5.0964336567507706e-09,-0.18879482754713603,0.7149999999999999,0.9199999999999999,-0.20500000000000007,U,3.429406376862867e-05,,3.306666666666667
chr14:71797129-71797430,1.2622642933814383e-05,-1.2622642933814383e-05,1.7526422609803163e-09,-0.18879643365442747,0.2883333333333333,0.7600000000000001,-0.47166666666666685,U,2.0632415021596054e-05,,3.4025
chr2:31770414-31771357,-1.2681920267228247e-05,-1.2681920267228247e-05,1.7691421183076806e-09,-0.18883200410985937,0.26000000000000006,0.7216666666666667,-0.4616666666666666,U,0.00010698227151296446,,3.8466666666666662
chrX:48732652-48733762,1.2798744934870344e-05,-1.2798744934870344e-05,1.8018865909865624e-09,-0.18890210690285608,0.47333333333333333,0.8966666666666666,-0.4233333333333333,U,3.326343858017976e-05,,3.8375000000000004
chr9:5599651-5600300,1.2835602845936121e-05,-1.2835602845936121e-05,1.812279704604638e-09,-0.18892422417108276,0.7899999999999999,0.9733333333333333,-0.18333333333333335,U,1.3221292768167376e-05,,3.7266666666666666
chr7:16849584-16850884,-1.2867590552050807e-05,-1.2867590552050807e-05,1.8213237527674992e-09,-0.1889434189831499,0.7149999999999999,0.895,-0.18000000000000016,U,5.68702861948497e-05,,3.8191666666666673
chr3:49886894-49888076,-1.2882453080549429e-05,-1.2882453080549429e-05,1.8255335710981319e-09,-0.18895233751705012,0.945,0.7816666666666666,0.16333333333333333,M,-1.7602192685690668e-05,,3.1183333333333336
chr5:62718028-62719298,-1.2924093470513624e-05,-1.2924093470513624e-05,1.8373541123803017e-09,-0.1889773245998031,0.15833333333333335,0.6666666666666666,-0.5083333333333333,U,3.1446994129434985e-05,,2.643333333333333
chr2:32971157-32971981,-1.2964264026827589e-05,-1.2964264026827589e-05,1.8487935593302541e-09,-0.18900142968180914,0.15833333333333335,0.69,-0.5316666666666666,U,4.1735138765068974e-05,,27.635
chr4:21775511-21777069,-1.3000080941947642e-05,-1.3000080941947642e-05,1.859023149469094e-09,-0.18902292228124995,0.7233333333333333,0.9366666666666666,-0.21333333333333337,U,3.445362105754133e-05,,3.080833333333333
chr2:161736006-161737893,-1.317510370806842e-05,-1.317510370806842e-05,1.90941693490194e-09,-0.18912794791488297,0.041666666666666664,0.35166666666666674,-0.31000000000000005,U,2.0601741318035347e-05,,2.5425
chr7:55681722-55681873,-1.32412846292234e-05,-1.32412846292234e-05,1.9286478049531865e-09,-0.18916766099525972,0.30833333333333335,0.715,-0.4066666666666666,U,1.8270680505105794e-05,,4.011666666666667
chr20:9516220-9516246,-1.3280597626464822e-05,-1.3280597626464822e-05,1.9401170064766935e-09,-0.1891912514831534,0.13833333333333334,0.7783333333333333,-0.64,U,4.8861144956535116e-05,,13.885
chrX:136084049-136084631,-1.3283711198648951e-05,-1.3283711198648951e-05,3.5291396641822308e-09,-0.18919311983947498,0.4683333333333333,0.7633333333333333,-0.295,U,2.6044843684145367e-05,,2.9891666666666676
chr16:87836112-87836214,-1.3319724916603881e-05,-1.3319724916603881e-05,1.9515657903939813e-09,-0.18921473053408078,0.4733333333333334,0.7883333333333334,-0.31500000000000006,U,1.7228464878953507e-05,,15.98666666666667
chr5:39096032-39097711,-1.3393012655896625e-05,-1.3393012655896625e-05,1.9731006680110794e-09,-0.18925870819154414,0.21166666666666667,0.6783333333333333,-0.4666666666666667,U,4.230313957531451e-05,,4.593333333333333
chr4:1623264-1623502,-1.3466756836895295e-05,-1.3466756836895295e-05,1.9948889367447272e-09,-0.18930295974525793,0.2566666666666667,0.7316666666666666,-0.47499999999999987,U,2.9032940027991902e-05,,2.2999999999999994
chr2:207212286-207214273,-1.3519007675537129e-05,-1.3519007675537129e-05,2.175037509793172e-09,-0.18933431382311786,0.9566666666666667,0.84,0.1166666666666667,M,-4.7613635940927474e-05,,3.1033333333333335
chr4:68294678-68294753,1.3541677131161056e-05,-1.3541677131161056e-05,2.017147214770713e-09,-0.1893479170473943,0.6116666666666667,0.8466666666666667,-0.235,U,0.00010444768520145621,,3.394166666666667
chr12:69116814-69117631,-1.354480048294932e-05,-1.354480048294932e-05,2.0180778213519456e-09,-0.1893497912721474,0.37166666666666665,0.79,-0.4183333333333334,U,5.5249494690040985e-05,,3.1816666666666666
chr18:65753696-65754422,-1.3651591849972035e-05,-1.3651591849972035e-05,2.050025560420452e-09,-0.18941387339835694,0.26666666666666666,0.05333333333333334,0.21333333333333332,M,-2.9379667676559177e-05,CDH7,3.3000000000000003
chr6:58562684-58563741,-1.375323933393873e-05,-1.375323933393873e-05,2.080667513942594e-09,-0.1894748688428206,0.27,0.7416666666666667,-0.4716666666666667,U,1.721714710453145e-05,,3.7208333333333328
chr4:187667685-187669516,-1.382174465820345e-05,-1.382174465820345e-05,2.101446879362333e-09,-0.18951597672408432,0.30166666666666664,0.745,-0.44333333333333336,U,2.0101039141287948e-05,,3.279166666666667
chr6:139049657-139050349,-1.3856121763177467e-05,-1.3856121763177467e-05,2.111913213476002e-09,-0.18953660533893477,0.3983333333333334,0.8416666666666667,-0.4433333333333333,U,9.450026289265928e-05,,2.8524999999999996
chr6:11798030-11798602,-1.3929039892006604e-05,-1.3929039892006604e-05,2.1341996754442244e-09,-0.18958036120483354,0.028333333333333335,0.5566666666666666,-0.5283333333333333,U,1.542381050339852e-05,,2.8508333333333336
chr16:88732465-88732503,-1.3962476780677389e-05,-1.3962476780677389e-05,2.1444583363605074e-09,-0.18960042562557833,0.2833333333333334,0.7599999999999999,-0.4766666666666665,U,3.216553829273552e-05,,10.708333333333334
chr2:101943789-101943975,-1.398177606425275e-05,-1.398177606425275e-05,2.1503906810200222e-09,-0.18961200651605953,0.13833333333333334,0.5716666666666667,-0.43333333333333335,U,7.91487923187429e-05,,2.9808333333333334
chrX:57207914-57209875,-1.4007939999516623e-05,-1.4007939999516623e-05,7.06400578908208e-09,-0.1896277066671903,0.32166666666666666,0.7050000000000001,-0.3833333333333334,U,4.591274254386469e-05,,2.1491666666666664
chr15:60106633-60108626,-1.4012081496960556e-05,-1.4012081496960556e-05,2.336589554905362e-09,-0.18963019184899196,0.03833333333333334,0.15000000000000002,-0.11166666666666669,U,1.2531614515437328e-05,,2.9616666666666664
chr6:44487792-44489140,-1.4022682302114598e-05,-1.4022682302114598e-05,2.1629918084064173e-09,-0.18963655305732502,0.18666666666666668,0.7000000000000001,-0.5133333333333334,U,2.7373161477776158e-05,,4.0275
chr12:29789952-29791855,1.8220642388454877e-06,-1.4068095833838086e-05,1.3131989476987797e-09,-0.1896638042832683,0.8150000000000001,0.9366666666666665,-0.12166666666666648,U,4.149285907157739e-05,,3.4083333333333337
chr2:71910532-71912360,-1.407984138022483e-05,-1.407984138022483e-05,2.180661266215206e-09,-0.189670852414657,0.08,0.39666666666666667,-0.31666666666666665,U,3.8188141802868914e-05,,3.721666666666667
chr3:43284668-43285921,1.4102324007857931e-05,-1.4102324007857931e-05,3.929067026217643e-09,-0.18968434352935729,0.8483333333333333,0.9483333333333333,-0.09999999999999998,U,0.00025243171328046465,SNRK,2.9975000000000005
chrX:154887758-154887828,1.414567076052421e-05,-1.414567076052421e-05,2.2011000139166456e-09,-0.18971035454647014,0.6816666666666666,0.8583333333333334,-0.17666666666666675,U,4.876515449389183e-05,,17.701666666666664
chr8:6345800-6346380,-1.4204378864359788e-05,-1.4204378864359788e-05,2.2194081681449823e-09,-0.18974558342521197,0.7083333333333334,0.8783333333333334,-0.17000000000000004,U,3.466671987738368e-05,,2.460833333333333
chr16:1068598-1069026,-1.4217506438063106e-05,-1.4217506438063106e-05,1.1255389694406728e-06,-0.18975346086754027,0.26999999999999996,0.11166666666666665,0.15833333333333333,M,-0.000533902900445217,,2.629166666666667
chr2:220149768-220151594,-1.4273115901898692e-05,-1.4273115901898692e-05,2.240940213039367e-09,-0.18978683035029253,0.041666666666666664,0.6566666666666666,-0.615,U,1.631862459058002e-05,,3.013333333333333
chrX:71502262-71504182,-1.4389690136582114e-05,-1.4389690136582114e-05,2.277695004495335e-09,-0.189856782866381,0.4266666666666667,0.82,-0.39333333333333326,U,6.749213138471598e-05,,2.716666666666667
chr1:40892249-40893829,-1.4474527417686094e-05,-1.4474527417686094e-05,2.3046313836188106e-09,-0.18990769103907834,0.6150000000000001,0.8450000000000001,-0.22999999999999998,U,3.956076618849969e-05,,3.3275
chr1:149388649-149389433,-1.4478922143198953e-05,-1.4478922143198953e-05,2.3060310507169858e-09,-0.18991032817504563,0.39999999999999997,0.6866666666666666,-0.2866666666666667,U,9.907779422838657e-06,,4.810833333333334
chr15:60434010-60434740,-1.4491701558917799e-05,-1.4491701558917799e-05,2.310103554800146e-09,-0.18991799669876444,0.075,0.5666666666666668,-0.49166666666666675,U,2.0715056889681812e-05,,3.747499999999999
chr11:45805709-45805824,-1.4497333919593955e-05,-1.4497333919593955e-05,2.3118995985383037e-09,-0.18992137650050095,0.6066666666666667,0.105,0.5016666666666667,M,-6.121509671863836e-05,SLC35C1,2.4325000000000006
chr16:9224370-9225419,1.4575767861657418e-05,-1.4575767861657418e-05,2.3369830963261783e-09,-0.18996844223169768,0.73,0.8966666666666666,-0.16666666666666663,U,4.212440469451771e-05,,2.885833333333333
